"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",117.239316,-21.333931,NA," ",100,"FAUNASURVEY","GDA94",28,4,2014,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_0116"
"Dasyurus hallucatus",117.240638,-21.333528,NA," ",100,"FAUNASURVEY","GDA94",22,9,2014,"NatureMap","Python Pool","LORNA HERNANDEZ SANTIN",NA,"Millstream Chichester National Park","SF009747-201502","SF009747","Certain","Record_0117"
"Dasyurus hallucatus",118.825761,-20.501099,NA,"",100,"FAUNASURVEY","GDA94",17,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0118"
"Dasyurus hallucatus",118.825761,-20.501099,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0119"
"Dasyurus hallucatus",118.826154,-20.51402,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0120"
"Dasyurus hallucatus",118.826504,-20.512861,NA,"",100,"FAUNASURVEY","GDA94",17,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0121"
"Dasyurus hallucatus",118.825917,-20.510238,NA,"",100,"FAUNASURVEY","GDA94",17,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0122"
"Dasyurus hallucatus",118.825917,-20.510238,NA,"",100,"FAUNASURVEY","GDA94",18,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0123"
"Dasyurus hallucatus",119.124245,-21.137559,NA,"",100,"FAUNASURVEY","GDA94",16,7,2015,"NatureMap","Abydos Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010369-2015","SF010369","Certain","Record_0124"
"Dasyurus hallucatus",116.086069,-21.706645,NA,"",100,"FAUNASURVEY","GDA94",27,6,2015,"NatureMap","ARC08M","BIOTA - DAN KAMIEN AND SYLVIE SCHMIDT",NA,"West Pilbara","SF010383-201602","SF010383","Certain","Record_0125"
"Dasyurus hallucatus",118.751732,-22.041516,NA,"",100,"FAUNASURVEY","GDA94",15,9,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0126"
"Dasyurus hallucatus",118.738944,-22.053312,NA,"",100,"FAUNASURVEY","GDA94",22,11,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0127"
"Dasyurus hallucatus",118.821328,-21.993921,NA,"",100,"FAUNASURVEY","GDA94",18,10,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0128"
"Dasyurus hallucatus",118.821057,-21.993897,NA,"",100,"FAUNASURVEY","GDA94",16,9,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0129"
"Dasyurus hallucatus",118.749168,-22.040966,NA,"",100,"FAUNASURVEY","GDA94",23,8,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0130"
"Dasyurus hallucatus",118.746632,-22.041878,NA,"",100,"FAUNASURVEY","GDA94",25,8,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0131"
"Dasyurus hallucatus",118.825072,-21.989815,NA,"",100,"FAUNASURVEY","GDA94",23,8,2013,"NatureMap","Solomon Rail","ECOLOGIA ENVIRONMENT",NA,"Chichester Ranges","SF009364-201401","SF009364","Certain","Record_0132"
"Dasyurus hallucatus",118.5869,-20.876098,NA," ",100,"FAUNASURVEY","GDA94",25,6,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_0133"
"Dasyurus hallucatus",119.056022,-22.541827,NA,"",100,"FAUNASURVEY","GDA94",24,3,2016,"NatureMap","KQMB1.M01-01 - Motion Camera","BIOTA - SYLVIE SCHMIDT",NA,"Koodaideri","SF010648-201608","SF010648","Certain","Record_0134"
"Dasyurus hallucatus",117.148039,-20.640857,NA,"",100,"FAUNASURVEY","GDA94",12,8,2011,"NatureMap","Basalt rock Pile","JEFF TURPIN",NA,"Cape Preston","SF008120-201110","SF008120","Certain","Record_0135"
"Dasyurus hallucatus",118.656771,-21.200525,NA,"",100,"FAUNASURVEY","GDA94",2,5,2009,"NatureMap","5","SONJA CREESE",NA,"Wodgina","SF006853-201003","SF006853","Certain","Record_0136"
"Dasyurus hallucatus",119.083816,-21.245367,NA,"",100,"FAUNASURVEY","GDA94",18,10,2011,"NatureMap","ns12","ECOLOGIA ENVIRONMENT",NA,"NorthStar","SF007862-201112","SF007862","Certain","Record_0137"
"Dasyurus hallucatus",118.588654,-20.874901,NA," ",100,"FAUNASURVEY","GDA94",27,6,2014,"NatureMap","Red Rock","LORNA HERNANDEZ SANTIN",NA,"Indee Station","SF009747-201502","SF009747","Certain","Record_0138"
"Dasyurus hallucatus",118.64954,-20.528789,NA,"",100,"FAUNASURVEY","GDA94",25,6,2099,"NatureMap","Quarry 1, 29 km down rail from Port Hedland.","VICTORIA CARTLEDGE",NA,"BHP Port Hedland to Newman Rail ","SF006905-200907","SF006905","Certain","Record_0139"
"Dasyurus hallucatus",119.063701,-22.529349,NA,"",100,"FAUNASURVEY","GDA94",4,8,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0140"
"Dasyurus hallucatus",119.057056,-22.54204,NA,"",100,"FAUNASURVEY","GDA94",5,7,2016,"NatureMap","KQMBOPP - Location via VHF: Collar ID Biota03","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0141"
"Dasyurus hallucatus",118.650603,-21.170733,NA,"",100,"FAUNASURVEY","GDA94",6,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0142"
"Dasyurus hallucatus",118.829254,-20.504071,NA,"",100,"FAUNASURVEY","GDA94",23,7,2012,"NatureMap","GC9A","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0143"
"Dasyurus hallucatus",119.051436,-22.560388,NA,"",100,"FAUNASURVEY","GDA94",19,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0144"
"Dasyurus hallucatus",119.03826,-22.555553,NA,"",100,"FAUNASURVEY","GDA94",20,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0145"
"Dasyurus hallucatus",119.056004,-22.540599,NA,"",100,"FAUNASURVEY","GDA94",23,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0146"
"Dasyurus hallucatus",119.04913,-22.517435,NA,"",100,"FAUNASURVEY","GDA94",24,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0147"
"Dasyurus hallucatus",119.062985,-22.542018,NA,"",100,"FAUNASURVEY","GDA94",25,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0148"
"Dasyurus hallucatus",119.073916,-22.583901,NA,"",100,"FAUNASURVEY","GDA94",27,7,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0149"
"Dasyurus hallucatus",119.059189,-22.541019,NA,"",100,"FAUNASURVEY","GDA94",1,8,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0150"
"Dasyurus hallucatus",119.045205,-22.531382,NA,"",100,"FAUNASURVEY","GDA94",2,8,2016,"NatureMap","KQMBOPP - GPS Fix: Collar ID Biota02","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0151"
"Dasyurus hallucatus",118.653053,-21.193633,NA,"",100,"FAUNASURVEY","GDA94",8,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0152"
"Dasyurus hallucatus",118.649773,-21.148033,NA,"",100,"FAUNASURVEY","GDA94",10,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0153"
"Dasyurus hallucatus",118.657192,-21.20034,NA,"",100,"FAUNASURVEY","GDA94",10,5,2016,"NatureMap","Wodgina Mine Site","MWH AUSTRALIA",NA,"Pilbara","SF010812-2016","SF010812","Certain","Record_0154"
"Dasyurus hallucatus",117.87329,-22.065127,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C2","ASTRID HEIDRICH",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0155"
"Dasyurus hallucatus",117.872732,-22.065916,NA,"",100,"FAUNASURVEY","GDA94",2,8,2015,"NatureMap","SM_NQ_C2","ASTRID HEIDRICH",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0156"
"Dasyurus hallucatus",116.156236,-21.789901,NA,"",100,"FAUNASURVEY","GDA94",14,5,2013,"NatureMap","13","R.ELLIS",NA,"RED HILL","SF009258-201309","SF009258","Certain","Record_0157"
"Dasyurus hallucatus",118.818042,-20.455972,NA,"",100,"FAUNASURVEY","GDA94",24,7,2012,"NatureMap","PCC3","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0158"
"Dasyurus hallucatus",118.926224,-20.456107,NA,"",100,"FAUNASURVEY","GDA94",24,7,2012,"NatureMap","PEC7","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0159"
"Dasyurus hallucatus",118.845353,-20.438058,NA,"",100,"FAUNASURVEY","GDA94",24,7,2012,"NatureMap","QMC1","RAPALLO STAFF",NA,"POONDANO Port Hedland","SF008771-201209","SF008771","Certain","Record_0160"
"Dasyurus hallucatus",119.045613,-21.235729,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_I1","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0161"
"Dasyurus hallucatus",116.438565,-21.919859,NA,"",100,"FAUNASURVEY","GDA94",29,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0162"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",30,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0163"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",31,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0164"
"Dasyurus hallucatus",116.473424,-21.934637,NA,"",100,"FAUNASURVEY","GDA94",31,5,2015,"NatureMap","Bungaroo","ASTRON ENVIRONMENTAL SERVICES",NA,"PANNAWANNICA","SF010306-201510","SF010306","Certain","Record_0165"
"Dasyurus hallucatus",118.829452,-20.424812,NA,"",100,"FAUNASURVEY","GDA94",3,9,2012,"NatureMap","QR04","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_0166"
"Dasyurus hallucatus",118.859458,-20.431484,NA,"",100,"FAUNASURVEY","GDA94",4,9,2012,"NatureMap","GH03","RAPALLO STAFF",NA,"PLWA Port Hedland","SF008770-201209","SF008770","Certain","Record_0167"
"Dasyurus hallucatus",118.734892,-20.981562,NA,"",100,"FAUNASURVEY","GDA94",9,8,2013,"NatureMap","Roy Hill rail","UNKNOWN",NA,"Roy Hill rail","SF009050-201312","SF009050","Don't know","Record_0168"
"Dasyurus hallucatus",118.650567,-21.167508,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","Wodgina","OUTBACK ECOLOGY SERVICES",NA,"Pilbara WA","SF009265-201306","SF009265","Certain","Record_0169"
"Dasyurus hallucatus",118.861063,-21.377994,NA,"",100,"FAUNASURVEY","GDA94",24,5,2013,"NatureMap","FMGMainline","ECOLOGIA ENVIRONMENT",NA,"FMGMainline","SF009266-201307","SF009266","Certain","Record_0170"
"Dasyurus hallucatus",119.05362,-22.541767,NA,"PIT tag - 982000364797337",100,"FAUNASURVEY","GDA94",31,5,2016,"NatureMap","KQMB1-E54","DAN KAMIEN",NA,"Koodaideri","SF010827-201612","SF010827","Certain","Record_0171"
"Dasyurus hallucatus",119.128527,-21.137442,NA,"",100,"FAUNASURVEY","GDA94",10,9,2010,"NatureMap","A-F-2","OUTBACK ECOLOGY SERVICES",NA,"Turner River","SF007349-201102","SF007349","Certain","Record_0172"
"Dasyurus hallucatus",118.6555,-21.110697,NA,"",100,"FAUNASURVEY","GDA94",18,7,2015,"NatureMap","Great Northern Hwy Material Pit SLK 1509-1523","GLEN GAIKHORST/JO KUIPER",NA,"Port Hedland","SF010424-201603","SF010424","Certain","Record_0173"
"Dasyurus hallucatus",119.100939,-21.18789,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_C4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0174"
"Dasyurus hallucatus",119.102728,-21.187786,NA,"",100,"FAUNASURVEY","GDA94",31,8,2015,"NatureMap","NS_MC_C5","ECOSCAPE AUSTRALIA",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0175"
"Dasyurus hallucatus",118.837394,-20.454801,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0176"
"Dasyurus hallucatus",118.838989,-20.455155,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0177"
"Dasyurus hallucatus",118.817755,-20.455495,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0178"
"Dasyurus hallucatus",118.830261,-20.454596,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0179"
"Dasyurus hallucatus",118.905665,-21.396948,NA,"",100,"FAUNASURVEY","GDA94",26,6,2009,"NatureMap","Quarry 3, 132 km down rail from Port Hedland","VICTORIA CARTLEDGE",NA,"BHP Port Hedland to Newman Rail ","SF006905-200907","SF006905","Certain","Record_0180"
"Dasyurus hallucatus",118.905665,-21.396948,NA,"",100,"FAUNASURVEY","GDA94",26,6,2009,"NatureMap","Quarry 3, 132 km down rail from Port Hedland","VICTORIA CARTLEDGE",NA,"BHP Port Hedland to Newman Rail ","SF006905-200907","SF006905","Certain","Record_0181"
"Dasyurus hallucatus",117.858031,-22.059625,NA,"",100,"FAUNASURVEY","GDA94",29,7,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0182"
"Dasyurus hallucatus",118.658236,-21.146243,NA,"",100,"FAUNASURVEY","GDA94",27,5,2011,"NatureMap","6","OUTBACK ECOLOGY",NA,"Hercules","SF008040_201105","SF008040","Don't know","Record_0183"
"Dasyurus hallucatus",118.462902,-20.936798,NA,"",100,"FAUNASURVEY","GDA94",25,5,2011,"NatureMap","B","OUTBACK ECOLOGY",NA,"Mt Dove","SF008040_201105","SF008040","Don't know","Record_0184"
"Dasyurus hallucatus",119.04706,-21.237988,NA,"",100,"FAUNASURVEY","GDA94",25,8,2015,"NatureMap","NS_NQ_I1","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0185"
"Dasyurus hallucatus",119.051865,-21.250383,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_I2","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0186"
"Dasyurus hallucatus",119.053855,-21.272331,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_C1","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0187"
"Dasyurus hallucatus",119.054773,-21.27456,NA,"",100,"FAUNASURVEY","GDA94",26,8,2015,"NatureMap","NS_NQ_C1","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0188"
"Dasyurus hallucatus",119.055245,-21.257919,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_NQ_I3","ASTRID HEIDRICH",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0189"
"Dasyurus hallucatus",118.838315,-20.454864,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0190"
"Dasyurus hallucatus",118.843178,-20.43756,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0191"
"Dasyurus hallucatus",118.844893,-20.447947,NA,"",100,"FAUNASURVEY","GDA94",15,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0192"
"Dasyurus hallucatus",118.845189,-20.437448,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0193"
"Dasyurus hallucatus",118.844464,-20.437682,NA,"",100,"FAUNASURVEY","GDA94",14,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0194"
"Dasyurus hallucatus",118.780391,-20.453317,NA,"",100,"FAUNASURVEY","GDA94",12,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0195"
"Dasyurus hallucatus",118.779065,-20.453872,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0196"
"Dasyurus hallucatus",118.777936,-20.454832,NA,"",100,"FAUNASURVEY","GDA94",16,3,2011,"NatureMap","Poondano","HENRY COOK",NA,"Port Hedland","SF007903-201103","SF007903","Certain","Record_0197"
"Dasyurus hallucatus",118.838003,-20.455256,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0198"
"Dasyurus hallucatus",118.836663,-20.455342,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0199"
"Dasyurus hallucatus",118.823553,-20.455462,NA,"",100,"FAUNASURVEY","GDA94",11,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0200"
"Dasyurus hallucatus",117.858031,-22.059625,NA,"",100,"FAUNASURVEY","GDA94",6,8,2015,"NatureMap","SM_NQ_C1","ECOSCAPE AUSTRALIA",NA,"Solomon Mine","SF010422_201603","SF010422","Certain","Record_0201"
"Dasyurus hallucatus",118.904236,-21.399791,NA,"",3000,"FAUNASURVEY","GDA94",12,8,2010,"NatureMap","Quarry 3","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_0202"
"Dasyurus hallucatus",118.904236,-21.399791,NA,"",3000,"FAUNASURVEY","GDA94",13,8,2010,"NatureMap","Quarry 3","DAMIEN CANCILLA",NA,"BHP Rail Quarry 1, 2 &amp; 3","SF007532-201012","SF007532","Certain","Record_0203"
"Dasyurus hallucatus",119.055547,-21.25815,NA,"",100,"FAUNASURVEY","GDA94",22,8,2015,"NatureMap","NS_NQ_I3","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0204"
"Dasyurus hallucatus",119.080799,-21.24526,NA,"",100,"FAUNASURVEY","GDA94",23,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0205"
"Dasyurus hallucatus",119.082554,-21.256319,NA,"",100,"FAUNASURVEY","GDA94",24,8,2015,"NatureMap","NS_MC_I3","ECOSCAPE AUSTRALIA",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0206"
"Dasyurus hallucatus",119.083063,-21.244546,NA,"",100,"FAUNASURVEY","GDA94",23,8,2015,"NatureMap","NS_NQ_I4","CHRIS PARKER",NA,"North Star","SF010456_201603","SF010456","Certain","Record_0207"
"Dasyurus hallucatus",118.837563,-20.455296,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0208"
"Dasyurus hallucatus",118.831513,-20.45508,NA,"",100,"FAUNASURVEY","GDA94",28,7,2009,"NatureMap","","SONJA CREESE (OUTBACK ECOLOGY)",NA,"Poondano","SF007127-201002","SF007127","Certain","Record_0209"
"Dasyurus hallucatus",120.114268,-20.474328,NA,"",10000,"FAUNASURVEY","GDA94",18,11,2011,"NatureMap","Nimingarra","RON FIRTH",NA,"Port Hedland","SF007894-201111","SF007894","Certain","Record_0210"
"Dasyurus hallucatus",117.877998,-22.101635,NA,"",100,"FAUNASURVEY","GDA94",31,7,2016,"NatureMap","S_F_P_SMNQ-I1","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"Solomon Mine","SF0101924-201703","SF010924","Certain","Record_0211"
"Dasyurus hallucatus",120.2959,-20.646742,NA,"",10000,"FAUNASURVEY","GDA94",25,5,2012,"NatureMap","CALLAWA","KATRINA ZEEHANDELAAR, ENHUA LEE",NA,"CALLAWA RIDGE","SF008652-201207","SF008652","Certain","Record_0212"
"Dasyurus hallucatus",118.817755,-20.455495,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0213"
"Dasyurus hallucatus",118.828979,-20.454718,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0214"
"Dasyurus hallucatus",118.770964,-20.459456,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0215"
"Dasyurus hallucatus",118.774349,-20.45467,NA,"",100,"FAUNASURVEY","GDA94",13,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0216"
"Dasyurus hallucatus",118.758377,-20.463513,NA,"",100,"FAUNASURVEY","GDA94",14,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0217"
"Dasyurus hallucatus",118.774085,-20.456723,NA,"",100,"FAUNASURVEY","GDA94",15,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0218"
"Dasyurus hallucatus",118.77979,-20.453549,NA,"",100,"FAUNASURVEY","GDA94",16,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0219"
"Dasyurus hallucatus",118.773203,-20.457509,NA,"",100,"FAUNASURVEY","GDA94",17,6,2010,"NatureMap","Poondano","CHRIS JACKSON",NA,"Pilbara","SF007486-201011","SF007486","Certain","Record_0220"
"Dasyurus hallucatus",119.100937,-21.18789,NA,"",100,"FAUNASURVEY","GDA94",19,8,2016,"NatureMap","N_F_P_NSMC-C4","ASTRID HEIDRICH, DAMIEN CANCILLA, CHRIS PARKER, JORDAN VOS, JARED NELSON",NA,"North Star","SF0101924-201703","SF010924","Certain","Record_0221"
