Population,Geographic_Distance,Genetic_Distance
Cluster2,8.447,1884.977
Cluster2,10.955,1849.465
Cluster2,4.447,1854.191
Cluster2,86.312,2114.214
Cluster2,11.176,1961.505
Cluster2,11.182,1860.205
Cluster2,12.330,1872.188
Cluster2,14.690,2016.187
Cluster2,16.511,1890.391
Cluster2,115.546,1952.253
Cluster2,116.367,1938.320
Cluster2,145.001,1899.562
Cluster2,145.055,2009.071
Cluster2,145.171,2008.919
Cluster2,145.002,2047.954
Cluster2,145.189,1963.333
Cluster2,140.277,1905.457
Cluster2,140.240,2046.986
Cluster2,140.068,2078.154
Cluster2,139.671,1936.320
Cluster2,139.699,2008.750
Cluster2,139.889,1995.449
Cluster2,139.923,1982.033
Cluster2,139.912,2085.756
Cluster2,52.870,1944.047
Cluster2,52.773,1954.185
Cluster2,52.892,1944.134
Cluster2,53.020,1977.190
Cluster2,49.184,1916.708
Cluster2,148.280,2000.338
Cluster2,91.322,1961.495
Cluster2,93.393,1997.974
Cluster2,86.671,2079.035
Cluster2,95.651,2085.904
Cluster2,95.732,1907.030
Cluster2,95.652,1979.760
Cluster2,145.006,2036.358
Cluster2,145.157,2004.699
Cluster2,140.011,2024.752
Cluster2,113.746,1908.305
Cluster2,93.505,1993.558
Cluster2,90.120,1945.353
Cluster2,90.183,1907.350
Cluster2,22.511,1987.179
Cluster2,43.987,1889.769
Cluster2,101.230,1937.265
Cluster2,44.288,1980.282
Cluster2,135.554,2012.265
Cluster2,44.069,1898.143
Cluster2,65.033,1837.870
Cluster2,42.721,1979.350
Cluster2,12.671,1906.648
Cluster2,41.614,1922.485
Cluster2,42.556,1850.255
Cluster2,93.089,2090.458
Cluster2,92.972,1894.353
Cluster2,92.934,1972.282
Cluster2,358.413,1960.782
Cluster2,116.163,1991.557
Cluster2,88.730,1918.393
Cluster2,88.109,1958.477
Cluster2,85.460,1863.296
Cluster2,89.064,1885.715
Cluster2,90.817,1989.054
Cluster2,92.653,1937.125
Cluster2,90.757,1991.507
Cluster2,6.788,1948.379
Cluster2,9.399,1967.583
Cluster2,0.062,1907.890
Cluster2,2.847,1836.581
Cluster2,2.495,1974.037
Cluster2,4.104,1845.281
Cluster2,16.272,1888.861
Cluster2,89.167,1959.380
Cluster2,140.049,1978.570
Cluster2,146.095,1881.132
Cluster2,146.112,1992.517
Cluster2,145.313,1955.993
Cluster2,145.444,2044.286
Cluster2,27.625,1920.837
Cluster2,27.616,1903.419
Cluster2,70.341,1933.206
Cluster2,106.489,1998.880
Cluster2,106.260,1955.593
Cluster2,106.432,2018.003
Cluster2,118.152,1949.226
Cluster2,118.110,1985.177
Cluster2,118.056,1926.188
Cluster2,118.105,2013.116
Cluster2,118.259,2070.724
Cluster2,118.117,2084.718
Cluster2,63.399,1972.802
Cluster2,63.894,1955.843
Cluster2,64.164,1975.950
Cluster2,63.597,2003.283
Cluster2,63.646,2004.836
Cluster2,63.344,1880.314
Cluster2,93.512,1976.275
Cluster2,86.982,1912.756
Cluster2,92.046,1942.595
Cluster2,87.054,1945.009
Cluster2,85.897,1956.102
Cluster2,92.069,1962.978
Cluster2,87.170,1933.638
Cluster2,91.886,2030.110
Cluster2,9.306,1916.768
Cluster2,11.522,1978.713
Cluster2,5.384,1944.982
Cluster2,85.604,2012.006
Cluster2,11.722,1898.297
Cluster2,11.897,1979.996
Cluster2,13.011,1913.979
Cluster2,15.259,1898.034
Cluster2,17.172,1945.182
Cluster2,114.892,1989.044
Cluster2,115.722,1978.111
Cluster2,145.031,1941.354
Cluster2,145.084,2012.863
Cluster2,145.200,1942.710
Cluster2,145.032,1958.800
Cluster2,145.218,1958.125
Cluster2,140.504,1905.248
Cluster2,140.466,2104.777
Cluster2,140.372,1978.945
Cluster2,139.975,1962.167
Cluster2,140.003,1957.541
Cluster2,140.193,2012.241
Cluster2,140.226,1975.824
Cluster2,140.216,2016.079
Cluster2,53.743,2006.839
Cluster2,53.645,1993.102
Cluster2,53.763,1843.926
Cluster2,53.891,1965.269
Cluster2,50.039,1903.500
Cluster2,147.832,1995.129
Cluster2,92.253,1937.286
Cluster2,94.329,1935.765
Cluster2,87.603,1924.826
Cluster2,94.733,1974.489
Cluster2,94.814,1963.821
Cluster2,94.734,1974.552
Cluster2,145.035,1973.150
Cluster2,145.186,2035.491
Cluster2,140.315,2014.543
Cluster2,113.083,2038.096
Cluster2,94.444,1910.350
Cluster2,91.059,1863.145
Cluster2,91.122,1944.142
Cluster2,22.158,1977.502
Cluster2,44.866,1848.041
Cluster2,102.060,1980.056
Cluster2,45.151,2112.073
Cluster2,136.369,2006.057
Cluster2,44.948,1992.935
Cluster2,65.937,1894.612
Cluster2,43.282,1991.142
Cluster2,13.279,1885.920
Cluster2,42.119,1996.057
Cluster2,43.113,1863.047
Cluster2,92.411,2046.249
Cluster2,92.293,1942.298
Cluster2,92.255,1909.073
Cluster2,357.729,1951.573
Cluster2,115.521,2040.349
Cluster2,89.636,2026.184
Cluster2,89.039,2007.269
Cluster2,86.392,1950.087
Cluster2,89.971,1959.506
Cluster2,91.745,1907.845
Cluster2,93.588,1943.916
Cluster2,91.684,1956.586
Cluster2,7.729,1920.170
Cluster2,10.258,1860.906
Cluster2,1.000,1875.681
Cluster2,3.782,1791.372
Cluster2,1.633,1947.828
Cluster2,3.221,1847.073
Cluster2,16.799,1914.652
Cluster2,90.108,1936.172
Cluster2,140.222,2039.362
Cluster2,146.228,1983.923
Cluster2,146.246,2010.308
Cluster2,145.341,1943.785
Cluster2,145.472,2013.248
Cluster2,26.689,1942.628
Cluster2,26.680,1907.210
Cluster2,71.101,2000.997
Cluster2,107.328,2027.672
Cluster2,107.097,1972.384
Cluster2,107.271,1935.795
Cluster2,118.090,1998.018
Cluster2,118.048,2019.968
Cluster2,117.994,1898.979
Cluster2,118.043,2026.907
Cluster2,118.194,2109.515
Cluster2,118.054,2107.509
Cluster2,64.247,1963.594
Cluster2,64.744,2012.634
Cluster2,65.012,2030.741
Cluster2,64.447,1982.867
Cluster2,64.497,2056.683
Cluster2,64.192,1996.106
Cluster2,0.941,1904.947
Cluster2,93.480,1915.096
Cluster2,86.949,1854.578
Cluster2,92.013,1874.416
Cluster2,87.021,1969.831
Cluster2,85.864,1916.923
Cluster2,92.036,1944.799
Cluster2,87.137,1890.459
Cluster2,91.854,1979.931
Cluster2,9.280,1733.589
Cluster2,11.514,1900.534
Cluster2,5.350,1859.526
Cluster2,85.619,2026.827
Cluster2,11.715,1946.199
Cluster2,11.881,1987.817
Cluster2,12.996,1888.801
Cluster2,15.251,1964.800
Cluster2,17.159,1923.004
Cluster2,114.930,1886.865
Cluster2,115.760,1973.909
Cluster2,145.048,2010.175
Cluster2,145.101,2007.684
Cluster2,145.217,1953.531
Cluster2,145.049,2024.566
Cluster2,145.235,1958.946
Cluster2,140.513,2014.070
Cluster2,140.475,2065.599
Cluster2,140.377,1929.766
Cluster2,139.980,2024.933
Cluster2,140.008,1966.362
Cluster2,140.198,2000.062
Cluster2,140.232,1959.645
Cluster2,140.221,2016.900
Cluster2,53.702,1988.660
Cluster2,53.605,1922.923
Cluster2,53.723,1939.747
Cluster2,53.851,1945.090
Cluster2,49.999,1942.321
Cluster2,147.866,1984.950
Cluster2,92.220,1886.107
Cluster2,94.295,1877.587
Cluster2,87.570,1926.648
Cluster2,94.764,2047.517
Cluster2,94.845,1891.643
Cluster2,94.765,1884.373
Cluster2,145.052,1944.971
Cluster2,145.203,1999.312
Cluster2,140.320,1969.365
Cluster2,113.121,1993.917
Cluster2,94.407,1847.171
Cluster2,91.021,2002.942
Cluster2,91.085,1946.963
Cluster2,22.154,1889.324
Cluster2,44.826,1936.862
Cluster2,102.037,1996.877
Cluster2,45.110,2089.894
Cluster2,136.346,1999.878
Cluster2,44.908,1956.756
Cluster2,65.897,1902.433
Cluster2,43.245,1870.939
Cluster2,13.269,1900.741
Cluster2,42.084,1954.878
Cluster2,43.077,1787.868
Cluster2,92.424,2075.070
Cluster2,92.307,1908.119
Cluster2,92.268,1923.894
Cluster2,357.768,1948.394
Cluster2,115.558,2041.146
Cluster2,89.606,1948.005
Cluster2,89.006,1896.090
Cluster2,86.359,1861.908
Cluster2,89.941,1865.327
Cluster2,91.712,1867.666
Cluster2,93.554,1971.737
Cluster2,91.652,2036.408
Cluster2,7.693,1907.991
Cluster2,10.232,1938.727
Cluster2,0.965,1903.502
Cluster2,3.744,1878.194
Cluster2,1.656,1984.649
Cluster2,3.247,1898.894
Cluster2,16.793,1905.473
Cluster2,90.071,1957.993
Cluster2,140.234,2013.159
Cluster2,146.241,2003.744
Cluster2,146.259,2008.106
Cluster2,145.358,1932.606
Cluster2,145.489,1995.098
Cluster2,26.723,1978.426
Cluster2,26.714,1803.031
Cluster2,71.061,1946.818
Cluster2,107.304,2097.493
Cluster2,107.073,1936.205
Cluster2,107.247,1952.616
Cluster2,118.111,2027.839
Cluster2,118.069,2040.789
Cluster2,118.014,1909.800
Cluster2,118.063,2031.728
Cluster2,118.215,2031.336
Cluster2,118.075,2059.330
Cluster2,64.207,2012.415
Cluster2,64.703,2012.456
Cluster2,64.972,1977.563
Cluster2,64.407,1983.896
Cluster2,64.457,1973.449
Cluster2,64.152,1882.903
Cluster2,0.905,1918.768
Cluster2,0.040,1842.560
Cluster2,92.764,1971.740
Cluster2,86.362,1848.222
Cluster2,91.362,1924.714
Cluster2,86.434,1864.129
Cluster2,85.286,1907.221
Cluster2,91.396,1946.098
Cluster2,86.548,1933.653
Cluster2,91.190,1914.229
Cluster2,8.347,1914.888
Cluster2,9.091,1921.833
Cluster2,5.817,1991.102
Cluster2,87.905,2038.125
Cluster2,9.226,1965.416
Cluster2,9.989,1917.116
Cluster2,10.928,1928.099
Cluster2,12.764,1945.098
Cluster2,14.943,1941.955
Cluster2,112.803,1894.164
Cluster2,113.600,2005.231
Cluster2,141.862,1935.208
Cluster2,141.916,2057.982
Cluster2,142.032,1986.830
Cluster2,141.863,2044.865
Cluster2,142.050,1936.244
Cluster2,137.380,1925.263
Cluster2,137.341,2128.792
Cluster2,137.307,1990.065
Cluster2,136.910,2094.231
Cluster2,136.937,1963.661
Cluster2,137.126,2061.360
Cluster2,137.160,2027.944
Cluster2,137.150,2036.198
Cluster2,54.778,2007.611
Cluster2,54.682,1951.222
Cluster2,54.807,1916.698
Cluster2,54.936,1910.389
Cluster2,51.212,1824.619
Cluster2,145.170,1917.983
Cluster2,91.611,1934.406
Cluster2,93.822,1918.885
Cluster2,86.983,1947.946
Cluster2,95.704,2005.815
Cluster2,95.787,1881.941
Cluster2,95.705,1980.671
Cluster2,141.867,2017.269
Cluster2,142.018,1955.345
Cluster2,137.249,1947.558
Cluster2,111.028,2045.216
Cluster2,94.488,1871.469
Cluster2,91.080,1955.264
Cluster2,91.144,1900.261
Cluster2,25.214,1933.622
Cluster2,45.860,1959.161
Cluster2,100.401,1990.176
Cluster2,46.282,2066.193
Cluster2,134.610,1985.176
Cluster2,45.941,1939.054
Cluster2,66.652,1874.731
Cluster2,45.707,1949.261
Cluster2,10.932,1987.040
Cluster2,44.680,1885.176
Cluster2,45.548,1968.166
Cluster2,94.809,2043.369
Cluster2,94.688,1886.417
Cluster2,94.649,1876.822
Cluster2,355.739,1911.693
Cluster2,113.392,1959.468
Cluster2,88.603,1921.304
Cluster2,88.377,1900.388
Cluster2,85.775,1914.207
Cluster2,88.961,1929.626
Cluster2,91.032,1926.965
Cluster2,93.071,1989.036
Cluster2,90.957,2020.706
Cluster2,8.103,1982.290
Cluster2,9.237,1897.025
Cluster2,3.234,1888.801
Cluster2,4.986,1933.492
Cluster2,4.302,1896.947
Cluster2,5.459,1824.192
Cluster2,14.176,1899.772
Cluster2,89.986,1970.291
Cluster2,137.072,1984.481
Cluster2,143.065,1885.043
Cluster2,143.083,1997.428
Cluster2,142.173,1957.904
Cluster2,142.304,1993.367
Cluster2,27.450,1911.748
Cluster2,27.445,1892.330
Cluster2,72.814,2028.117
Cluster2,105.724,2117.791
Cluster2,105.476,1935.504
Cluster2,105.666,1930.914
Cluster2,114.950,1923.137
Cluster2,114.908,1945.822
Cluster2,114.854,1937.099
Cluster2,114.903,1996.761
Cluster2,115.055,2019.635
Cluster2,114.914,2075.709
Cluster2,65.462,2036.713
Cluster2,65.942,1979.754
Cluster2,66.218,2085.514
Cluster2,65.640,1992.194
Cluster2,65.688,2028.747
Cluster2,65.405,1902.225
Cluster2,3.239,1924.067
Cluster2,3.171,1926.858
Cluster2,3.187,1815.679
Cluster2,87.406,2088.908
Cluster2,81.188,1846.092
Cluster2,86.093,2007.228
Cluster2,81.260,1992.169
Cluster2,80.128,1982.735
Cluster2,86.140,1919.611
Cluster2,81.372,1875.271
Cluster2,85.904,1934.743
Cluster2,5.411,1960.401
Cluster2,2.493,2016.346
Cluster2,7.326,1973.615
Cluster2,94.555,1976.639
Cluster2,2.584,1873.930
Cluster2,4.180,1982.629
Cluster2,4.678,1914.612
Cluster2,6.113,1886.611
Cluster2,8.389,2023.815
Cluster2,113.185,1991.677
Cluster2,113.887,1949.514
Cluster2,137.209,1984.987
Cluster2,137.265,2003.198
Cluster2,137.383,2057.343
Cluster2,137.211,2066.378
Cluster2,137.399,1974.758
Cluster2,131.801,1950.882
Cluster2,131.766,2080.411
Cluster2,131.425,1979.578
Cluster2,131.029,1979.745
Cluster2,131.058,2042.877
Cluster2,131.250,2003.874
Cluster2,131.283,1967.457
Cluster2,131.271,2026.712
Cluster2,52.696,2089.472
Cluster2,52.604,2030.735
Cluster2,52.742,1907.559
Cluster2,52.871,1918.902
Cluster2,49.465,1884.133
Cluster2,143.646,2001.762
Cluster2,86.398,1968.919
Cluster2,88.795,1884.399
Cluster2,81.808,2004.460
Cluster2,101.569,2056.329
Cluster2,101.655,2016.454
Cluster2,101.571,1943.185
Cluster2,137.216,2078.783
Cluster2,137.366,2010.124
Cluster2,131.369,2066.177
Cluster2,111.512,2007.729
Cluster2,90.314,1920.983
Cluster2,86.879,1916.778
Cluster2,86.942,2032.775
Cluster2,31.256,1984.905
Cluster2,43.798,1999.674
Cluster2,94.061,2012.689
Cluster2,44.508,2046.706
Cluster2,128.186,1989.690
Cluster2,43.877,2043.568
Cluster2,63.816,1905.245
Cluster2,47.202,1896.775
Cluster2,4.355,1828.553
Cluster2,46.615,1997.690
Cluster2,47.076,1994.680
Cluster2,101.456,2007.882
Cluster2,101.335,1874.931
Cluster2,101.297,1924.706
Cluster2,356.209,1997.206
Cluster2,113.660,2048.751
Cluster2,82.895,2007.817
Cluster2,83.142,1959.902
Cluster2,80.607,1921.720
Cluster2,83.278,2017.139
Cluster2,85.725,2013.478
Cluster2,88.030,1999.549
Cluster2,85.630,1952.219
Cluster2,8.116,1948.803
Cluster2,5.734,1996.539
Cluster2,8.724,1869.841
Cluster2,8.205,1879.006
Cluster2,10.727,1915.461
Cluster2,12.058,1890.706
Cluster2,7.565,1929.285
Cluster2,85.552,1974.805
Cluster2,131.721,2077.995
Cluster2,137.898,1956.556
Cluster2,137.912,1979.941
Cluster2,137.530,1989.418
Cluster2,137.661,1990.881
Cluster2,33.345,2006.261
Cluster2,33.342,1958.843
Cluster2,72.137,1965.630
Cluster2,99.426,2137.305
Cluster2,99.164,2004.017
Cluster2,99.367,2037.428
Cluster2,110.821,2043.651
Cluster2,110.781,2052.304
Cluster2,110.729,1969.612
Cluster2,110.779,2018.540
Cluster2,110.942,2043.148
Cluster2,110.794,2122.142
Cluster2,63.675,1969.227
Cluster2,64.117,2034.268
Cluster2,64.406,1996.143
Cluster2,63.804,1947.708
Cluster2,63.847,1951.963
Cluster2,63.614,1943.739
Cluster2,8.768,1883.580
Cluster2,9.248,1870.372
Cluster2,9.244,1824.193
Cluster2,6.651,1828.491
Cluster2,142.022,2383.829
Cluster2,141.360,2234.442
Cluster2,142.767,2292.717
Cluster2,141.396,2301.252
Cluster2,140.959,2283.065
Cluster2,143.030,2379.915
Cluster2,141.424,2228.846
Cluster2,142.373,2340.645
Cluster2,115.386,2296.414
Cluster2,109.902,2219.831
Cluster2,118.159,2283.100
Cluster2,183.457,2380.214
Cluster2,109.535,2239.659
Cluster2,111.647,2269.945
Cluster2,110.474,2258.187
Cluster2,107.314,2295.186
Cluster2,107.741,2349.390
Cluster2,80.049,2257.252
Cluster2,78.802,2236.572
Cluster2,29.870,2270.689
Cluster2,29.894,2217.773
Cluster2,29.982,2222.265
Cluster2,29.867,2231.234
Cluster2,30.018,2210.333
Cluster2,45.711,2097.377
Cluster2,45.606,2214.895
Cluster2,55.434,2191.585
Cluster2,55.176,2289.707
Cluster2,55.143,2279.382
Cluster2,55.165,2146.481
Cluster2,55.207,2242.910
Cluster2,55.261,2194.287
Cluster2,149.343,2393.047
Cluster2,149.287,2304.586
Cluster2,149.461,2266.841
Cluster2,149.563,2350.287
Cluster2,148.368,2318.708
Cluster2,63.553,2107.337
Cluster2,143.900,2296.494
Cluster2,148.413,2217.436
Cluster2,141.716,2345.035
Cluster2,162.420,2360.114
Cluster2,162.529,2279.029
Cluster2,162.424,2269.243
Cluster2,29.854,2266.113
Cluster2,29.999,2309.440
Cluster2,55.348,2263.747
Cluster2,81.057,2282.431
Cluster2,161.005,2249.558
Cluster2,158.185,2259.353
Cluster2,158.228,2369.350
Cluster2,138.557,2257.711
Cluster2,142.608,2318.497
Cluster2,120.229,2287.074
Cluster2,144.359,2414.281
Cluster2,135.350,2324.265
Cluster2,142.659,2372.143
Cluster2,153.468,2303.820
Cluster2,156.062,2260.350
Cluster2,109.203,2335.822
Cluster2,156.188,2306.956
Cluster2,155.998,2322.010
Cluster2,191.439,2425.457
Cluster2,191.269,2316.392
Cluster2,191.227,2200.281
Cluster2,282.837,2198.313
Cluster2,78.427,2229.557
Cluster2,132.689,2318.392
Cluster2,141.556,2311.477
Cluster2,141.094,2253.210
Cluster2,133.431,2180.413
Cluster2,141.894,2287.180
Cluster2,147.699,2278.039
Cluster2,141.501,2303.794
Cluster2,118.787,2233.378
Cluster2,115.108,2290.114
Cluster2,118.155,2279.889
Cluster2,118.771,2192.581
Cluster2,118.828,2258.036
Cluster2,119.206,2325.281
Cluster2,105.593,2275.860
Cluster2,154.461,2300.380
Cluster2,39.295,2247.719
Cluster2,39.284,2225.131
Cluster2,39.381,2331.959
Cluster2,30.041,2247.891
Cluster2,30.164,2132.456
Cluster2,122.246,2281.481
Cluster2,122.271,2275.365
Cluster2,172.410,2301.355
Cluster2,124.628,2461.214
Cluster2,123.936,2254.592
Cluster2,124.555,2221.003
Cluster2,0.309,2266.226
Cluster2,0.292,2132.939
Cluster2,0.250,1851.187
Cluster2,0.217,2353.242
Cluster2,0.094,2263.430
Cluster2,0.134,2108.130
Cluster2,159.665,2399.770
Cluster2,159.822,2363.050
Cluster2,160.132,2457.760
Cluster2,159.506,2349.282
Cluster2,159.516,2339.292
Cluster2,159.592,2207.314
Cluster2,118.169,2293.675
Cluster2,118.105,2183.946
Cluster2,118.126,2314.849
Cluster2,114.966,2302.412
Cluster2,110.852,2266.282
Cluster2,87.518,2001.174
Cluster2,81.306,1956.656
Cluster2,86.207,1882.494
Cluster2,81.377,1941.909
Cluster2,80.246,1908.001
Cluster2,86.255,2018.878
Cluster2,81.489,1899.538
Cluster2,86.018,1953.009
Cluster2,5.568,1805.667
Cluster2,2.554,1903.613
Cluster2,7.434,1983.881
Cluster2,94.535,2009.905
Cluster2,2.624,1991.196
Cluster2,4.310,2030.895
Cluster2,4.778,1878.879
Cluster2,6.135,1900.878
Cluster2,8.445,1956.082
Cluster2,113.025,1898.944
Cluster2,113.728,1930.011
Cluster2,137.107,1850.253
Cluster2,137.163,1931.762
Cluster2,137.281,1882.609
Cluster2,137.109,1904.644
Cluster2,137.297,1911.024
Cluster2,131.729,1879.148
Cluster2,131.694,2075.677
Cluster2,131.367,1887.845
Cluster2,130.970,1927.011
Cluster2,130.999,1930.441
Cluster2,131.191,1888.140
Cluster2,131.224,1898.723
Cluster2,131.212,1963.978
Cluster2,52.855,1991.738
Cluster2,52.762,1941.002
Cluster2,52.900,1886.825
Cluster2,53.029,1929.169
Cluster2,49.624,1937.399
Cluster2,143.495,2006.029
Cluster2,86.514,1972.185
Cluster2,88.916,1954.665
Cluster2,81.926,1955.726
Cluster2,101.480,2078.595
Cluster2,101.566,1925.721
Cluster2,101.481,1992.451
Cluster2,137.114,1986.049
Cluster2,137.264,2019.390
Cluster2,131.310,1937.443
Cluster2,111.352,2042.996
Cluster2,90.452,1964.249
Cluster2,87.016,1953.828
Cluster2,87.079,1931.843
Cluster2,31.298,2026.402
Cluster2,43.956,1913.940
Cluster2,94.129,1908.956
Cluster2,44.668,2037.972
Cluster2,128.247,1942.956
Cluster2,44.035,1934.834
Cluster2,63.969,1885.511
Cluster2,47.349,1948.041
Cluster2,4.413,1706.820
Cluster2,46.756,1997.956
Cluster2,47.222,1964.946
Cluster2,101.442,2015.149
Cluster2,101.321,1954.197
Cluster2,101.283,1852.973
Cluster2,356.049,1946.473
Cluster2,113.501,1923.248
Cluster2,82.995,1999.084
Cluster2,83.258,1916.168
Cluster2,80.725,1871.987
Cluster2,83.379,1928.406
Cluster2,85.838,1871.744
Cluster2,88.150,1941.816
Cluster2,85.743,1994.486
Cluster2,8.253,1874.070
Cluster2,5.894,1963.805
Cluster2,8.758,1973.581
Cluster2,8.288,1962.272
Cluster2,10.736,1962.727
Cluster2,12.054,1882.972
Cluster2,7.562,1824.551
Cluster2,85.686,1910.071
Cluster2,131.640,1980.261
Cluster2,137.811,2025.823
Cluster2,137.825,2004.208
Cluster2,137.428,1917.684
Cluster2,137.559,1976.147
Cluster2,33.261,1917.528
Cluster2,33.258,1887.110
Cluster2,72.296,1914.897
Cluster2,99.497,2097.571
Cluster2,99.234,1908.284
Cluster2,99.437,2017.694
Cluster2,110.706,1937.917
Cluster2,110.666,1938.868
Cluster2,110.614,1907.879
Cluster2,110.664,1990.807
Cluster2,110.827,1975.415
Cluster2,110.679,2064.408
Cluster2,63.834,1929.461
Cluster2,64.276,2034.318
Cluster2,64.565,1981.641
Cluster2,63.963,1928.974
Cluster2,64.006,1978.527
Cluster2,63.773,1924.005
Cluster2,8.801,1905.847
Cluster2,9.268,1885.638
Cluster2,9.264,1860.459
Cluster2,6.634,2013.758
Cluster2,0.160,1947.271
Cluster2,110.736,2243.814
Cluster2,96.669,1965.061
Cluster2,90.115,1926.543
Cluster2,95.191,1907.256
Cluster2,90.187,1902.796
Cluster2,89.028,1850.763
Cluster2,95.212,1925.764
Cluster2,90.304,1926.425
Cluster2,95.034,1946.918
Cluster2,12.510,1950.408
Cluster2,14.375,1925.353
Cluster2,8.512,1941.768
Cluster2,82.618,2015.792
Cluster2,14.537,1993.083
Cluster2,14.972,1959.782
Cluster2,16.033,1996.766
Cluster2,18.085,1979.765
Cluster2,20.149,1899.969
Cluster2,113.659,1892.831
Cluster2,114.530,1951.596
Cluster2,146.286,1903.140
Cluster2,146.338,2034.649
Cluster2,146.453,1949.496
Cluster2,146.287,2004.902
Cluster2,146.472,1879.911
Cluster2,142.349,1948.035
Cluster2,142.309,2069.564
